window,train_start,train_end,test_start,risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,use_put_spreads,use_call_spreads,min_hedge,budget_tiers,train_cagr,train_max_dd,test_cagr,test_max_dd,test_vol,test_sharpe,score
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.2,0.12,0.5,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.014073048135986976,0.00921049547973771,0.13427409401794077,0.02819014314790412,0.06316208917702139,1.3604857072845975,0.13427409401794077
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.12,0.3,0.8,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.02103808112760075,0.01171523590339413,0.1993807359593467,0.04669805675154027,0.09931200029853876,1.249621717305841,0.1993807359593467
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.5,0.7,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.01243312015584186,0.006721101845995418,0.12532554867670154,0.01936830625516405,0.04771865567136703,1.718324223381316,0.12532554867670154
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.25,0.12,0.3,0.8,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.025310899509556117,0.015654894733341546,0.24209275012943698,0.04923791940923672,0.1076645781006155,1.3691631007494875,0.24209275012943698
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.2,0.12,0.5,0.8,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.01697133696395481,0.008316094867262753,0.20330506338128207,0.038908231475573735,0.08958550304045836,1.5434546669955018,0.20330506338128207
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.3,0.12,0.5,0.8,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.021172857442882664,0.011265518000439284,0.22324864648244125,0.031988768546869224,0.07904334727238103,1.7905452016244887,0.22324864648244125
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.25,0.12,0.5,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.012432403853826157,0.006713855406601826,0.1253193647594648,0.01934725705815851,0.04767250155384003,1.71987133924624,0.1253193647594648
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.3,0.08,0.5,0.7,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.02497825607209525,0.015233001526336774,0.24604190321969588,0.04583613653564277,0.10479715225101802,1.4430701143036706,0.24604190321969588
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.12,0.5,0.7,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.012436199885463406,0.006714750243299623,0.12534559568010994,0.019347223534776224,0.04767666575340903,1.7199787171579841,0.12534559568010994
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.2,0.12,0.4,0.8,"[35, 70, 105]",14,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.013240351293597241,0.007451194455990717,0.1308270453911735,0.02621113083162523,0.05873596759357102,1.448329948074096,0.1308270453911735
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.25,0.12,0.5,0.8,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.014070382710952067,0.009150847622354975,0.13601939832604049,0.02853576941754015,0.06345931707978299,1.3786407137545829,0.13601939832604049
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.25,0.12,0.3,0.7,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.025276331169115762,0.015715504864298614,0.2419766288857117,0.04924019421572028,0.10766973897354881,1.3691665377886042,0.2419766288857117
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.2,0.08,0.5,0.8,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.021171116100910492,0.01125607667122316,0.2232347340261711,0.03196143060735667,0.07898382201842927,1.7917563559663336,0.2232347340261711
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.019463771741028202,0.012093919825228786,0.18619800332708025,0.04133050696641328,0.0875140757930747,1.3321654767075117,0.18619800332708025
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.3,0.7,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.013555311788872038,0.009141200778707014,0.12084519048474296,0.029586772574513517,0.06276287322725017,1.2040183004790632,0.12084519048474296
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.2,0.08,0.3,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.022322556497665458,0.013932661176331008,0.20508189790347653,0.043655012388144766,0.09392755964327985,1.3263438660659186,0.20508189790347653
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.3,0.08,0.4,0.7,"[35, 70, 105]",14,False,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.011134633593401055,0.0060542839927652916,0.10379190576088804,0.026421085939332213,0.05627492531077069,1.1908361962200669,0.10379190576088804
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.08,0.4,0.8,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.009830796981976642,0.005495606146564097,0.09056109964215797,0.019788036122747734,0.04499056199078584,1.2951899638809903,0.09056109964215797
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.2,0.12,0.3,0.7,"[35, 70, 105]",14,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.014234900865980338,0.009303679647115268,0.13339780861415318,0.029506644109153008,0.06436847338148591,1.3168758114423285,0.13339780861415318
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.3,0.12,0.3,0.7,"[30, 60, 90]",14,False,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.013278529170261066,0.008019967450892321,0.11883110940222141,0.026013120809171515,0.0568609519613106,1.305588949932432,0.11883110940222141
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.12,0.5,0.8,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.011397388688837662,0.007540971671408115,0.09926936361249217,0.02444076745505097,0.05037667675083777,1.2276883506341063,0.09926936361249217
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.12,0.5,0.8,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.017348906991679902,0.008316094867262753,0.1749700129412004,0.03889172903214538,0.08633709684326007,1.3108158651569877,0.1749700129412004
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.12,0.4,0.7,"[35, 70, 105]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.014079750727258089,0.009211416671179735,0.13432151783590252,0.028189670547408324,0.06316643569789127,1.3607449768428195,0.13432151783590252
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.2,0.12,0.3,0.8,"[30, 60, 90]",14,False,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.01327810925693873,0.008014557468749487,0.11882062413279781,0.02600735972254658,0.056846281059335105,1.3057689037143423,0.11882062413279781
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.4,0.8,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.014102672812239536,0.009231200822761423,0.13510204788571478,0.028857894056335095,0.0637640896797496,1.3582650020489975,0.13510204788571478
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.25,0.12,0.3,0.7,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.022292075201346462,0.013963600475266024,0.2049638791517323,0.04365707505676281,0.09392997127379733,1.3262153322223018,0.2049638791517323
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.2,0.08,0.5,0.7,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.009912087014890325,0.004354888606609458,0.10062160089743832,0.019681720828344608,0.045437805959544685,1.4787358353363154,0.10062160089743832
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.08,0.5,0.7,"[35, 70, 105]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.00975311471900886,0.005036325480846675,0.09043936158142296,0.01546057122631419,0.03456072370351395,1.6775343115747292,0.09043936158142296
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.2,0.08,0.4,0.7,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.02402468229000454,0.013455185906818585,0.23836123278438248,0.046190731368301645,0.10231329173732052,1.4424212470625457,0.23836123278438248
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.2,0.08,0.4,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.013244647035450141,0.0074520236911014585,0.1308551169194878,0.026210917509781974,0.05873864795024687,1.448473168746931,0.1308551169194878
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.25,0.08,0.4,0.7,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.014195384440556014,0.009233869982513085,0.13352613660949686,0.029504649829777786,0.06436107967070526,1.320564586333536,0.13352613660949686
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.5,0.8,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.02116646760839891,0.011254620301346534,0.22320157924798623,0.031961697589040806,0.07898145936133971,1.7916368769746005,0.22320157924798623
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.2,0.12,0.5,0.8,"[30, 60, 90]",7,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.02151115612634058,0.012012382705074296,0.21964965092786004,0.047045918256947775,0.10223700462665353,1.3664254678229666,0.21964965092786004
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.25,0.12,0.3,0.8,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.013223139900795822,0.0071313128904050525,0.13078966534678682,0.026216756922019413,0.05875496523687265,1.4481774316990594,0.13078966534678682
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.3,0.12,0.3,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.01361301464173148,0.009043261619768,0.12102831863363295,0.029584376238210135,0.06275768169720054,1.2040148586837185,0.12102831863363295
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.12,0.5,0.7,"[35, 70, 105]",7,True,False,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.02117916194317826,0.011278103793677427,0.2232764613157625,0.03202552225647516,0.0791229551954076,1.7888771826022034,0.2232764613157625
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.4,0.8,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.02403217790107437,0.01345631472085339,0.23841084784876299,0.046190480138147846,0.10231575592166221,1.4425666413894238,0.23841084784876299
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.25,0.08,0.4,0.8,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.01324598705236113,0.007461884909683091,0.13086205394980022,0.0262223387301993,0.05876537407076051,1.4478780698266491,0.13086205394980022
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.25,0.12,0.4,0.7,"[30, 60, 90]",7,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.021454901247904834,0.01119231203487466,0.19666979097503212,0.04669102103585641,0.09884203640650849,1.220071978990449,0.19666979097503212
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.2,0.08,0.5,0.8,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.02115755835297417,0.0112622197137018,0.2231439470304617,0.03198988057466735,0.07903745159461936,1.7901568709608862,0.2231439470304617
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.25,0.12,0.3,0.7,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.024621107663547637,0.014226712403275206,0.2255803695556029,0.04957730122308334,0.10631568767747708,1.2786468680160412,0.2255803695556029
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.12,0.3,0.8,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.013573852885245152,0.009106781157688666,0.12120905531895287,0.029582011767478662,0.0627027616698878,1.2093997700669703,0.12120905531895287
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.2,0.12,0.3,0.7,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.024561519599750614,0.014600627671198112,0.2398921451771665,0.047726733351010714,0.10501268060530705,1.404904147259852,0.2398921451771665
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.12,0.5,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.011421241105192603,0.007599179351424785,0.09817837538050678,0.02924255998294745,0.05974261226272031,1.026072651752698,0.09817837538050678
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.4,0.7,"[30, 60, 90]",14,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.011495599608172036,0.008026636945761017,0.10609458383754555,0.025422441379874143,0.05537041486357467,1.2277309372652514,0.10609458383754555
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.12,0.4,0.8,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.0120819603275224,0.007911747405872156,0.10330672754328218,0.028216519001327257,0.05539121256097733,1.1509542017188852,0.10330672754328218
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.25,0.12,0.3,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.025358321029631314,0.015563014047612471,0.24221903613842977,0.04923534554708432,0.10765536321038764,1.3689376357773606,0.24221903613842977
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.12,0.4,0.8,"[35, 70, 105]",14,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.01032894493791936,0.00531424043343475,0.09533207850162095,0.017948210415640164,0.03847281993812523,1.5825155150733363,0.09533207850162095
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.25,0.12,0.4,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.011567015678698,0.008114177728175324,0.10433995763628956,0.026081351571581517,0.0559653409640727,1.1833003784696112,0.10433995763628956
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.25,0.12,0.3,0.7,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.021036891258193968,0.01171084485304175,0.19928514316823653,0.04669852996683596,0.09930524079497084,1.248936041963584,0.19928514316823653
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.3,0.12,0.3,0.8,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.025273110340484628,0.01571481034695659,0.24195242068615364,0.04924062775290175,0.10766935212425652,1.3690773655309871,0.24195242068615364
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.25,0.08,0.4,0.7,"[30, 60, 90]",14,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.01324839470229433,0.0074567774621433595,0.1308788791488169,0.02621559934097524,0.05875193159568813,1.448328172029521,0.1308788791488169
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.12,-0.3,0.12,0.4,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.011470853009860837,0.007947210227658142,0.10618768861409467,0.025095049718377477,0.0551119805542691,1.2360662803940097,0.10618768861409467
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.2,0.08,0.4,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.01858728247388375,0.008958520774617068,0.17955160102039858,0.03334471527023737,0.07710201950350107,1.4615671533845993,0.17955160102039858
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.2,0.08,0.5,0.7,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",0.009754054475722196,0.005038017778754775,0.09026021861677114,0.019790990306165816,0.04507266231420782,1.2918183253786442,0.09026021861677114
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.25,0.12,0.3,0.8,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.021568176110456916,0.012850487772211466,0.20286030054794435,0.042108926860071394,0.09120656386960163,1.3670258711365093,0.20286030054794435
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.25,0.08,0.4,0.7,"[30, 60, 90]",14,True,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.013242030918521275,0.0074610356473027405,0.13083598406235386,0.026222499258145602,0.05876278309878781,1.4477458465037834,0.13083598406235386
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.2,0.08,0.5,0.7,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.021512192369539607,0.012013819724020736,0.21886632579440213,0.04854739167095273,0.10421475445014464,1.3362814344729792,0.21886632579440213
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.5,0.7,"[35, 70, 105]",10,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.014073048135986976,0.00921049547973771,0.13427409401794077,0.02819014314790412,0.06316208917702139,1.3604857072845975,0.13427409401794077
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.2,0.08,0.5,0.7,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.01136220435699875,0.007456451623170642,0.10194337662469244,0.02889944633092898,0.060649883253602,1.0706254056460827,0.10194337662469244
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.12,0.5,0.8,"[35, 70, 105]",7,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.02116386289984984,0.011274805663229326,0.22317176067667166,0.03202663567192836,0.07911706184253055,1.7884890693551911,0.22317176067667166
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.25,0.12,0.3,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",0.013223798126648756,0.007136842357227076,0.13079320616177603,0.026223350175171273,0.058770608619042444,1.4478277219823452,0.13079320616177603
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.2,0.12,0.4,0.7,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.024975498898788917,0.015233442262568227,0.24602721653404913,0.045835270293872486,0.10479626896962115,1.4430455441968493,0.24602721653404913
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.08,-0.3,0.12,0.5,0.8,"[35, 70, 105]",14,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.00975311471900886,0.005036325480846675,0.08806678531096823,0.01985607253622783,0.04401914409728239,1.276214672246382,0.08806678531096823
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.3,0.08,0.5,0.7,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.01409650007287655,0.009230294847568175,0.13505813950025325,0.028858305045889345,0.06375884438165043,1.3580507018145225,0.13505813950025325
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.3,0.7,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.013220377335802613,0.007131334264702922,0.13076763157833526,0.026216980083931793,0.05875360034944965,1.4480172094950816,0.13076763157833526
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.15,-0.25,0.08,0.3,0.8,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.025273239425616545,0.015714128589109793,0.24195017305730637,0.04924067947691354,0.10766828692412884,1.3690696520720151,0.24195017305730637
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.25,0.08,0.4,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.01243534020637882,0.006721172558631382,0.12534326225697945,0.01936815370618795,0.04772175176888751,1.7184078813536006,0.12534326225697945
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.12,0.3,0.7,"[30, 60, 90]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.02456235890959757,0.014598396108094849,0.2398964680139819,0.047724312907321445,0.10500782229386679,1.4049742643853167,0.2398964680139819
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.2,0.12,0.4,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.012433933090222338,0.006708522576131911,0.12533035946745086,0.019331520148749663,0.04764126499693867,1.721078163361536,0.12533035946745086
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.2,0.12,0.4,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",0.02485013272991554,0.014748837502234604,0.25451424738519224,0.044890973776661444,0.10454349319181563,1.5143839786610702,0.25451424738519224
0,2020-01-01,2021-07-01,2022-01-01,-0.12,0.12,-0.2,0.12,0.5,0.7,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.012437063779483504,0.0067147289824466775,0.12535097424036756,0.019347115365431822,0.04767617830290902,1.7200425401554449,0.12535097424036756
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.25,0.12,0.4,0.8,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.011136464118000955,0.006065309032062797,0.10382501355165585,0.026432599949079587,0.056303372724237376,1.190697524250584,0.10382501355165585
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.3,0.08,0.4,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.012441493753817978,0.006722635128606151,0.12538402406678228,0.019368060944524045,0.0477261469008361,1.7186318190935157,0.12538402406678228
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.3,0.12,0.4,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.02048832454728089,0.01318097235901285,0.19056163575358287,0.048978507329265716,0.10260044954395323,1.1567487621676693,0.19056163575358287
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.25,0.12,0.3,0.7,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.014269807030643955,0.009264046134978507,0.1335092395542472,0.029505201424931495,0.06436525800421661,1.3168737210008952,0.1335092395542472
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[35, 70, 105]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.009751762638877004,0.005033834306169975,0.09042081526457935,0.015461003632184157,0.034557114128253005,1.6773310336194722,0.09042081526457935
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.25,0.08,0.3,0.7,"[35, 70, 105]",14,True,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.01417294158155391,0.009365567373119792,0.13320003411771753,0.029509205195632316,0.06437418141076913,1.3168795224521015,0.13320003411771753
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.3,0.08,0.5,0.8,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",0.020968482511715347,0.01248339021127404,0.217613219284577,0.049598107546756746,0.1080368644727494,1.2978742126030882,0.217613219284577
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.15,-0.3,0.08,0.5,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.01243895845022669,0.006709934672107982,0.12536211915446183,0.019331505325329977,0.047644695636012556,1.721238354725655,0.12536211915446183
0,2020-01-01,2021-07-01,2022-01-01,-0.1,0.08,-0.25,0.08,0.3,0.7,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.025293501927850404,0.015693517556687953,0.24203247042384324,0.04923910546977183,0.10766646249410132,1.3691595114092199,0.24203247042384324
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.12,-0.3,0.08,0.4,0.8,"[30, 60, 90]",14,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",0.011467414656017638,0.007946833433103357,0.10615963805134476,0.025097050808790187,0.05511028441131312,1.2358275677586847,0.10615963805134476
0,2020-01-01,2021-07-01,2022-01-01,-0.15,0.15,-0.3,0.12,0.3,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",0.013895817092816287,0.00823704980492328,0.1326183243135346,0.0278555386127516,0.061535863133495454,1.3795966434241254,0.1326183243135346
