config,strategy,dte,short_delta,width,entry_date,exit_date,expiration,exit_reason,hold_days,spx_at_entry,put_short_strike,put_long_strike,call_short_strike,call_long_strike,credit,max_loss,pnl,pnl_pct_of_credit,pnl_pct_of_max_loss,is_win,max_favorable_excursion,max_adverse_excursion,vix_at_entry,vix_at_exit,vix_change,sma50,sma200,spx_above_sma50,spx_above_sma200,spx_at_exit,spx_move_pct,put_distance_pct,call_distance_pct,entry_dow,entry_month,entry_year,regime_score,regime_tier,regime_position_scale,regime_days_in_tier
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-10-28,2015-11-02,2015-11-06,profit_target,5,2090.35009765625,2035,1985,2155,2205,472.03,4527.97,220.48,46.71,4.87,1,265.68,0.0,14.33,14.15,-0.18,1978.92,2060.76,1.0,1.0,2104.05,0.6554,2.6479,3.0928,2,10,2015,4,NEUTRAL,1.0,11
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-11-04,2015-11-06,2015-11-13,profit_target,2,2102.31005859375,2045,1995,2170,2220,561.63,4438.37,253.1,45.07,5.7,1,298.3,0.0,15.51,14.33,-1.18,1991.67,2062.8,1.0,1.0,2099.2,-0.1479,2.7261,3.2198,2,11,2015,4,NEUTRAL,1.0,16
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-11-11,2015-11-13,2015-11-20,stop_loss,2,2075.0,2015,1965,2145,2195,546.88,4453.12,-935.38,-171.04,-21.01,0,0.0,-890.18,16.06,20.08,4.02,2004.3,2063.95,1.0,1.0,2023.04,-2.5041,2.8916,3.3735,2,11,2015,4,NEUTRAL,1.0,21
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-11-18,2015-11-20,2015-11-27,profit_target,2,2083.580078125,2020,1970,2155,2205,585.8,4414.2,272.22,46.47,6.17,1,317.42,0.0,16.85,15.47,-1.38,2014.77,2064.59,1.0,1.0,2089.17,0.2683,3.0515,3.4278,2,11,2015,5,NEUTRAL,1.0,26
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-11-25,2015-11-27,2015-12-04,profit_target,2,2088.8701171875,2030,1980,2155,2205,513.72,4486.28,160.61,31.26,3.58,1,205.81,0.0,15.19,15.12,-0.07,2026.68,2065.25,1.0,1.0,2090.11,0.0594,2.8183,3.1658,2,11,2015,5,NEUTRAL,1.0,31
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-12-02,2015-12-04,2015-12-11,profit_target,2,2079.510009765625,2020,1970,2150,2200,535.3,4464.7,216.4,40.43,4.85,1,261.6,-404.92,15.91,14.81,-1.1,2036.57,2065.09,1.0,1.0,2091.69,0.5857,2.8617,3.3897,2,12,2015,4,NEUTRAL,1.0,35
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-12-09,2015-12-15,2015-12-18,profit_target,6,2047.6199951171875,1975,1925,2130,2180,634.05,4365.95,398.71,62.88,9.13,1,443.91,-404.43,19.61,20.95,1.34,2051.8,2064.01,0.0,0.0,2043.41,-0.2056,3.5466,4.0232,2,12,2015,0,CAUTION,0.25,1
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-12-16,2015-12-18,2015-12-25,stop_loss,2,2073.070068359375,2005,1955,2150,2200,581.6,4418.4,-1118.42,-192.3,-25.31,0,0.0,-1073.22,17.86,20.7,2.84,2060.62,2062.33,1.0,1.0,2005.55,-3.257,3.2835,3.7109,2,12,2015,3,BEAR,0.0,4
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-12-23,2015-12-28,2016-01-01,profit_target,5,2064.2900390625,2005,1955,2130,2180,535.09,4464.91,175.77,32.85,3.94,1,220.97,0.0,15.57,16.91,1.34,2063.15,2061.5,1.0,1.0,2056.5,-0.3774,2.8722,3.1832,2,12,2015,3,CAUTION,0.25,5
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2015-12-30,2016-01-04,2016-01-08,stop_loss,5,2063.360107421875,2000,1950,2140,2190,568.03,4431.97,-680.91,-119.87,-15.36,0,0.0,-635.71,17.29,20.7,3.41,2066.63,2061.43,0.0,1.0,2012.66,-2.4572,3.0707,3.7143,2,12,2015,1,CAUTION,0.25,9
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-01-06,2016-01-07,2016-01-15,stop_loss,1,1990.260009765625,1915,1865,2075,2125,624.84,4375.16,-724.58,-115.96,-16.56,0,0.0,-679.38,20.59,24.99,4.4,2064.36,2059.74,0.0,0.0,1943.09,-2.37,3.7814,4.2577,2,1,2016,-1,CAUTION,0.25,13
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-01-13,2016-01-19,2016-01-22,profit_target,6,1890.280029296875,1805,1755,1990,2040,693.63,4306.37,449.86,64.86,10.45,1,495.06,0.0,25.22,26.05,0.83,2048.79,2056.05,0.0,0.0,1881.33,-0.4735,4.5115,5.2754,2,1,2016,-2,BEAR,0.0,5
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-01-20,2016-01-22,2016-01-29,profit_target,2,1859.3299560546875,1765,1715,1965,2015,709.42,4290.58,173.03,24.39,4.03,1,218.23,0.0,27.59,22.34,-5.25,2031.32,2052.38,0.0,0.0,1906.9,2.5585,5.0733,5.6832,2,1,2016,-2,BEAR,0.0,9
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-01-27,2016-02-02,2016-02-05,profit_target,6,1882.949951171875,1805,1755,1975,2025,649.93,4350.07,463.65,71.34,10.66,1,508.85,-136.19,23.11,21.98,-1.13,2012.51,2047.36,0.0,0.0,1903.03,1.0664,4.1398,4.8886,2,1,2016,-2,BEAR,0.0,14
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-02-03,2016-02-08,2016-02-12,stop_loss,5,1912.530029296875,1835,1785,2000,2050,598.92,4401.08,-658.03,-109.87,-14.95,0,77.87,-612.83,21.65,26.0,4.35,1998.45,2042.86,0.0,0.0,1853.44,-3.0896,4.0538,4.5735,2,2,2016,-1,CAUTION,0.25,2
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-02-10,2016-02-12,2016-02-19,profit_target,2,1851.8599853515625,1765,1715,1955,2005,693.88,4306.12,247.39,35.65,5.75,1,292.59,-127.19,26.29,25.4,-0.89,1976.63,2036.9,0.0,0.0,1864.78,0.6977,4.6904,5.5695,2,2,2016,-2,BEAR,0.0,4
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-02-17,2016-02-19,2016-02-26,profit_target,2,1926.8199462890625,1850,1800,2015,2065,669.94,4330.06,290.26,43.33,6.7,1,335.46,0.0,22.31,20.53,-1.78,1960.71,2032.41,0.0,0.0,1917.78,-0.4692,3.9869,4.5765,2,2,2016,-2,BEAR,0.0,8
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-02-24,2016-02-26,2016-03-04,profit_target,2,1929.800048828125,1855,1805,2015,2065,580.63,4419.37,177.26,30.53,4.01,1,222.46,0.0,20.72,19.81,-0.91,1946.71,2028.13,0.0,0.0,1948.05,0.9457,3.8761,4.415,2,2,2016,-1,CAUTION,0.25,3
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-03-02,2016-03-04,2016-03-11,profit_target,2,1986.449951171875,1925,1875,2060,2110,530.44,4469.56,147.74,27.85,3.31,1,192.94,0.0,17.09,16.86,-0.23,1938.79,2024.38,1.0,0.0,1999.99,0.6816,3.0935,3.7026,2,3,2016,1,CAUTION,0.25,8
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-03-09,2016-03-14,2016-03-18,profit_target,5,1989.260009765625,1925,1875,2065,2115,606.42,4393.58,212.65,35.07,4.84,1,257.85,0.0,18.34,16.92,-1.42,1934.25,2021.0,1.0,0.0,2019.64,1.5272,3.2303,3.8074,2,3,2016,1,CAUTION,0.25,13
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-03-16,2016-03-21,2016-03-25,profit_target,5,2027.219970703125,1970,1920,2090,2140,493.83,4506.17,161.63,32.73,3.59,1,206.83,0.0,14.99,13.79,-1.2,1930.64,2018.53,1.0,1.0,2051.6,1.2026,2.8226,3.0969,2,3,2016,4,CAUTION,0.25,18
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-03-23,2016-03-28,2016-04-01,profit_target,5,2036.7099609375,1980,1930,2100,2150,496.13,4503.87,243.8,49.14,5.41,1,289.0,0.0,14.94,15.24,0.3,1939.29,2017.21,1.0,1.0,2037.05,0.0167,2.7844,3.1075,2,3,2016,4,NEUTRAL,1.0,5
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-03-30,2016-04-01,2016-04-08,profit_target,2,2063.949951171875,2015,1965,2125,2175,471.95,4528.05,166.26,35.23,3.67,1,211.46,0.0,13.56,13.1,-0.46,1950.51,2016.23,1.0,1.0,2072.78,0.4278,2.3717,2.9579,2,3,2016,4,NEUTRAL,1.0,9
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-04-06,2016-04-12,2016-04-15,profit_target,6,2066.659912109375,2015,1965,2130,2180,480.78,4519.22,298.24,62.03,6.6,1,343.44,-380.68,14.09,14.85,0.76,1968.85,2015.22,1.0,1.0,2061.72,-0.239,2.4997,3.0649,2,4,2016,4,NEUTRAL,1.0,14
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-04-13,2016-04-15,2016-04-22,profit_target,2,2082.419921875,2030,1980,2145,2195,463.09,4536.91,151.67,32.75,3.34,1,196.87,0.0,13.84,13.62,-0.22,1983.17,2013.8,1.0,1.0,2080.73,-0.0812,2.5173,3.0052,2,4,2016,4,NEUTRAL,1.0,19
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-04-20,2016-04-22,2016-04-29,profit_target,2,2102.39990234375,2050,2000,2160,2210,464.21,4535.79,104.67,22.55,2.31,1,149.87,-34.51,13.28,13.22,-0.06,2003.1,2014.39,1.0,1.0,2091.58,-0.5146,2.4924,2.7397,2,4,2016,4,NEUTRAL,1.0,24
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-04-27,2016-05-02,2016-05-06,profit_target,5,2095.14990234375,2045,1995,2155,2205,518.25,4481.75,116.26,22.43,2.59,1,161.46,-342.74,13.77,14.68,0.91,2026.38,2014.9,1.0,1.0,2081.43,-0.6548,2.3936,2.8566,2,4,2016,4,NEUTRAL,1.0,29
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-05-04,2016-05-06,2016-05-13,profit_target,2,2051.1201171875,1990,1940,2120,2170,524.95,4475.05,245.97,46.85,5.5,1,291.17,0.0,16.05,14.72,-1.33,2040.54,2013.61,1.0,1.0,2057.14,0.2935,2.9798,3.3582,2,5,2016,4,NEUTRAL,1.0,34
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-05-11,2016-05-16,2016-05-20,profit_target,5,2064.4599609375,2010,1960,2130,2180,493.24,4506.76,260.77,52.87,5.79,1,305.97,0.0,14.69,14.68,-0.01,2052.04,2012.77,1.0,1.0,2066.66,0.1066,2.638,3.1747,2,5,2016,4,NEUTRAL,1.0,39
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-05-18,2016-05-20,2016-05-27,profit_target,2,2047.6300048828125,1990,1940,2115,2165,564.06,4435.94,224.74,39.84,5.07,1,269.94,0.0,15.95,15.2,-0.75,2058.27,2011.57,0.0,1.0,2052.32,0.229,2.8145,3.2901,2,5,2016,2,NEUTRAL,1.0,44
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-05-25,2016-05-27,2016-06-03,profit_target,2,2090.5400390625,2040,1990,2150,2200,529.59,4470.41,204.08,38.54,4.57,1,249.28,0.0,13.9,13.12,-0.78,2063.68,2010.81,1.0,1.0,2099.06,0.4076,2.4176,2.8442,2,5,2016,3,CAUTION,0.25,5
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-06-01,2016-06-03,2016-06-10,profit_target,2,2099.330078125,2045,1995,2160,2210,515.43,4484.57,212.55,41.24,4.74,1,257.75,0.0,14.2,13.47,-0.73,2068.01,2011.01,1.0,1.0,2099.13,-0.0095,2.588,2.89,2,6,2016,3,NEUTRAL,1.0,2
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-06-08,2016-06-13,2016-06-17,stop_loss,5,2119.1201171875,2065,2015,2180,2230,516.99,4483.01,-801.24,-154.98,-17.87,0,16.62,-756.04,14.08,20.97,6.89,2074.62,2012.31,1.0,1.0,2079.06,-1.8904,2.5539,2.8729,2,6,2016,3,NEUTRAL,1.0,7
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-06-15,2016-06-17,2016-06-24,profit_target,2,2071.5,1995,1945,2160,2210,613.96,4386.04,235.97,38.43,5.38,1,281.17,0.0,20.14,19.41,-0.73,2077.21,2016.11,0.0,1.0,2071.22,-0.0135,3.693,4.2723,2,6,2016,2,NEUTRAL,1.0,12
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-06-22,2016-06-23,2016-07-01,profit_target,1,2085.449951171875,2005,1955,2180,2230,632.56,4367.44,223.52,35.34,5.12,1,268.72,0.0,21.17,17.25,-3.92,2080.15,2019.61,1.0,1.0,2113.32,1.3364,3.8577,4.5338,2,6,2016,4,NEUTRAL,1.0,17
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-06-29,2016-07-05,2016-07-08,profit_target,6,2070.77001953125,2010,1960,2145,2195,557.2,4442.8,403.45,72.41,9.08,1,448.65,0.0,16.64,15.58,-1.06,2076.49,2022.01,0.0,1.0,2088.55,0.8586,2.9347,3.5847,2,6,2016,2,CAUTION,0.25,4
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-07-06,2016-07-14,2016-07-15,time_stop,8,2099.72998046875,2045,1995,2165,2215,551.2,4448.8,-149.94,-27.2,-3.37,0,105.84,-190.93,14.96,12.82,-2.14,2076.83,2024.35,1.0,1.0,2163.75,3.049,2.6065,3.1085,2,7,2016,4,NEUTRAL,1.0,2
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-07-13,2016-07-15,2016-07-22,profit_target,2,2152.429931640625,2100,2050,2210,2260,472.49,4527.51,137.98,29.2,3.05,1,183.18,0.0,13.04,12.67,-0.37,2082.03,2029.14,1.0,1.0,2161.74,0.4325,2.4358,2.6747,2,7,2016,4,NEUTRAL,1.0,7
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-07-20,2016-07-22,2016-07-29,profit_target,2,2173.02001953125,2125,2075,2225,2275,439.73,4560.27,102.8,23.38,2.25,1,148.0,-59.36,11.77,12.02,0.25,2092.99,2035.48,1.0,1.0,2175.03,0.0925,2.2098,2.3921,2,7,2016,4,NEUTRAL,1.0,12
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-07-27,2016-07-29,2016-08-05,profit_target,2,2166.580078125,2115,2065,2225,2275,457.51,4542.49,196.97,43.05,4.34,1,242.17,0.0,12.83,11.87,-0.96,2103.36,2039.75,1.0,1.0,2173.6,0.324,2.3807,2.6964,2,7,2016,5,NEUTRAL,1.0,17
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-08-03,2016-08-05,2016-08-12,profit_target,2,2163.7900390625,2115,2065,2225,2275,463.03,4536.97,169.3,36.56,3.73,1,214.5,0.0,12.86,11.39,-1.47,2115.36,2043.56,1.0,1.0,2182.87,0.8818,2.2548,2.8288,2,8,2016,5,NEUTRAL,1.0,22
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-08-10,2016-08-12,2016-08-19,profit_target,2,2175.489990234375,2130,2080,2230,2280,478.03,4521.97,164.55,34.42,3.64,1,209.75,0.0,12.05,11.55,-0.5,2124.01,2046.93,1.0,1.0,2184.05,0.3935,2.091,2.5056,2,8,2016,5,NEUTRAL,1.0,27
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-08-17,2016-08-18,2016-08-26,profit_target,1,2182.219970703125,2135,2085,2240,2290,445.8,4554.2,99.12,22.23,2.18,1,144.32,0.0,12.19,11.43,-0.76,2131.91,2049.55,1.0,1.0,2187.02,0.22,2.1639,2.6478,2,8,2016,5,NEUTRAL,1.0,32
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-08-24,2016-08-26,2016-09-02,profit_target,2,2175.43994140625,2120,2070,2235,2285,485.31,4514.69,119.33,24.59,2.64,1,164.53,0.0,13.45,13.65,0.2,2140.53,2051.56,1.0,1.0,2169.04,-0.2942,2.5484,2.7378,2,8,2016,5,BULL,1.0,4
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-08-31,2016-09-02,2016-09-09,profit_target,2,2170.949951171875,2120,2070,2230,2280,533.37,4466.63,255.6,47.92,5.72,1,300.8,0.0,13.42,11.98,-1.44,2150.05,2054.38,1.0,1.0,2179.98,0.4159,2.3469,2.72,2,8,2016,5,BULL,1.0,9
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-09-07,2016-09-09,2016-09-16,stop_loss,2,2186.159912109375,2140,2090,2240,2290,470.67,4529.33,-1590.62,-337.95,-35.12,0,0.0,-1545.42,11.94,17.5,5.56,2159.79,2056.65,1.0,1.0,2127.81,-2.6691,2.1115,2.4628,2,9,2016,4,NEUTRAL,1.0,4
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-09-14,2016-09-16,2016-09-23,profit_target,2,2125.77001953125,2055,2005,2205,2255,606.57,4393.43,335.62,55.33,7.64,1,380.82,0.0,18.14,15.37,-2.77,2166.26,2058.04,0.0,1.0,2139.16,0.6299,3.3291,3.7271,2,9,2016,2,NEUTRAL,1.0,9
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-09-21,2016-09-23,2016-09-30,profit_target,2,2163.1201171875,2110,2060,2225,2275,459.27,4540.73,214.92,46.8,4.73,1,260.12,0.0,13.3,12.29,-1.01,2168.49,2059.66,0.0,1.0,2164.69,0.0726,2.4557,2.8607,2,9,2016,2,NEUTRAL,1.0,14
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-09-28,2016-10-05,2016-10-07,profit_target,7,2171.3701171875,2125,2075,2230,2280,464.92,4535.08,333.38,71.71,7.35,1,378.58,-311.66,12.39,12.99,0.6,2168.71,2062.49,1.0,1.0,2159.73,-0.5361,2.1355,2.7001,2,9,2016,4,NEUTRAL,1.0,19
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-10-05,2016-10-10,2016-10-14,profit_target,5,2159.72998046875,2110,2060,2220,2270,473.87,4526.13,222.31,46.91,4.91,1,267.51,0.0,12.99,13.38,0.39,2167.51,2065.52,0.0,1.0,2163.66,0.182,2.3026,2.7906,2,10,2016,2,NEUTRAL,1.0,24
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-10-12,2016-10-14,2016-10-21,profit_target,2,2139.179931640625,2075,2025,2210,2260,531.39,4468.61,135.57,25.51,3.03,1,180.77,-1.81,15.91,16.12,0.21,2165.82,2068.08,0.0,1.0,2132.98,-0.2898,3.0002,3.3106,2,10,2016,3,NEUTRAL,1.0,29
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-10-19,2016-10-21,2016-10-28,profit_target,2,2144.2900390625,2090,2040,2210,2260,524.09,4475.91,232.79,44.42,5.2,1,277.99,0.0,14.41,13.34,-1.07,2161.87,2070.38,0.0,1.0,2141.16,-0.146,2.5318,3.0644,2,10,2016,3,NEUTRAL,1.0,34
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-10-26,2016-11-03,2016-11-04,time_stop,8,2139.429931640625,2085,2035,2205,2255,500.53,4499.47,-477.35,-95.37,-10.61,0,25.01,-432.15,14.24,22.08,7.84,2157.93,2075.38,0.0,1.0,2088.66,-2.3731,2.5441,3.0648,2,10,2016,3,NEUTRAL,1.0,39
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-11-02,2016-11-07,2016-11-11,profit_target,5,2097.93994140625,2025,1975,2185,2235,607.99,4392.01,176.86,29.09,4.03,1,222.06,-175.75,19.32,18.71,-0.61,2151.38,2081.19,0.0,1.0,2131.52,1.6006,3.4767,4.1498,2,11,2016,2,NEUTRAL,1.0,44
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-11-09,2016-11-11,2016-11-18,profit_target,2,2163.260009765625,2105,2055,2230,2280,481.74,4518.26,162.57,33.75,3.6,1,207.77,0.0,14.38,14.17,-0.21,2146.07,2087.03,1.0,1.0,2164.45,0.055,2.6932,3.0852,2,11,2016,4,CAUTION,0.25,5
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-11-16,2016-11-18,2016-11-25,profit_target,2,2176.93994140625,2125,2075,2240,2290,521.12,4478.88,226.19,43.4,5.05,1,271.39,0.0,13.72,12.85,-0.87,2145.26,2093.36,1.0,1.0,2181.9,0.2278,2.3859,2.8967,2,11,2016,4,NEUTRAL,1.0,4
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-11-23,2016-11-25,2016-12-02,profit_target,2,2204.719970703125,2155,2105,2265,2315,437.67,4562.33,123.36,28.19,2.7,1,168.56,0.0,12.43,12.34,-0.09,2150.33,2101.47,1.0,1.0,2213.35,0.3914,2.2552,2.7341,2,11,2016,4,NEUTRAL,1.0,9
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-11-30,2016-12-05,2016-12-09,profit_target,5,2198.81005859375,2145,2095,2260,2310,488.11,4511.89,316.82,64.91,7.02,1,362.02,-24.98,13.33,12.14,-1.19,2155.4,2107.98,1.0,1.0,2204.71,0.2683,2.4472,2.7829,2,11,2016,4,NEUTRAL,1.0,13
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-12-07,2016-12-12,2016-12-16,profit_target,5,2241.35009765625,2190,2140,2300,2350,435.04,4564.96,131.18,30.15,2.87,1,176.38,0.0,12.22,12.64,0.42,2160.0,2115.02,1.0,1.0,2256.96,0.6964,2.291,2.6167,2,12,2016,5,NEUTRAL,1.0,18
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-12-14,2016-12-16,2016-12-23,profit_target,2,2253.280029296875,2200,2150,2315,2365,511.03,4488.97,231.56,45.31,5.16,1,276.76,0.0,13.19,12.2,-0.99,2169.71,2122.48,1.0,1.0,2258.07,0.2126,2.3646,2.7391,2,12,2016,5,NEUTRAL,1.0,23
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-12-21,2016-12-23,2016-12-30,profit_target,2,2265.179931640625,2220,2170,2320,2370,437.86,4562.14,107.53,24.56,2.36,1,152.73,0.0,11.27,11.44,0.17,2180.59,2129.25,1.0,1.0,2263.79,-0.0614,1.9945,2.4201,2,12,2016,5,NEUTRAL,1.0,28
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2016-12-28,2017-01-03,2017-01-06,profit_target,6,2249.919921875,2195,2145,2310,2360,478.46,4521.54,334.62,69.94,7.4,1,379.82,0.0,12.95,12.85,-0.1,2190.83,2134.23,1.0,1.0,2257.83,0.3516,2.441,2.6703,2,12,2016,5,NEUTRAL,1.0,32
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-01-04,2017-01-06,2017-01-13,profit_target,2,2270.75,2220,2170,2330,2380,409.16,4590.84,154.86,37.85,3.37,1,200.06,0.0,11.85,11.32,-0.53,2199.84,2138.47,1.0,1.0,2276.98,0.2744,2.2349,2.6093,2,1,2017,5,BULL,1.0,2
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-01-11,2017-01-13,2017-01-20,profit_target,2,2275.320068359375,2230,2180,2330,2380,443.0,4557.0,129.54,29.24,2.84,1,174.74,0.0,11.26,11.23,-0.03,2213.15,2144.19,1.0,1.0,2274.64,-0.0299,1.9918,2.4032,2,1,2017,5,BULL,1.0,7
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-01-18,2017-01-20,2017-01-27,profit_target,2,2271.889892578125,2220,2170,2330,2380,488.51,4511.49,225.48,46.16,5.0,1,270.68,0.0,12.48,11.54,-0.94,2226.36,2148.31,1.0,1.0,2271.31,-0.0255,2.284,2.5578,2,1,2017,5,BULL,1.0,11
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-01-25,2017-01-27,2017-02-03,profit_target,2,2298.3701171875,2255,2205,2350,2400,453.22,4546.78,142.46,31.43,3.13,1,187.66,0.0,10.81,10.58,-0.23,2240.2,2153.98,1.0,1.0,2294.69,-0.1601,1.887,2.2464,2,1,2017,5,BULL,1.0,16
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-02-01,2017-02-06,2017-02-10,profit_target,5,2279.550048828125,2230,2180,2335,2385,461.96,4538.04,215.43,46.63,4.75,1,260.63,0.0,11.81,11.37,-0.44,2251.35,2159.13,1.0,1.0,2292.56,0.5707,2.1737,2.4325,2,2,2017,5,BULL,1.0,21
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-02-08,2017-02-15,2017-02-17,stop_loss,7,2294.669921875,2245,2195,2350,2400,425.23,4574.77,-605.02,-142.28,-13.23,0,54.03,-559.82,11.45,11.97,0.52,2260.5,2164.05,1.0,1.0,2349.25,2.3786,2.1646,2.4112,2,2,2017,5,BULL,1.0,26
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-02-15,2017-02-17,2017-02-24,profit_target,2,2349.25,2300,2250,2410,2460,477.96,4522.04,185.78,38.87,4.11,1,230.98,0.0,11.97,11.49,-0.48,2273.51,2170.2,1.0,1.0,2351.16,0.0813,2.0964,2.5859,2,2,2017,5,BULL,1.0,31
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-02-22,2017-02-24,2017-03-03,profit_target,2,2362.820068359375,2315,2265,2420,2470,510.25,4489.75,173.06,33.92,3.85,1,218.26,0.0,11.74,11.47,-0.27,2283.96,2176.22,1.0,1.0,2367.34,0.1913,2.0239,2.42,2,2,2017,5,BULL,1.0,35
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-03-01,2017-03-03,2017-03-10,profit_target,2,2395.9599609375,2340,2290,2460,2510,475.98,4524.02,217.97,45.79,4.82,1,263.17,0.0,12.54,10.96,-1.58,2295.1,2183.93,1.0,1.0,2383.12,-0.5359,2.3356,2.6728,2,3,2017,4,NEUTRAL,1.0,1
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-03-08,2017-03-10,2017-03-17,profit_target,2,2362.97998046875,2310,2260,2420,2470,470.58,4529.42,118.35,25.15,2.61,1,163.55,0.0,11.86,11.66,-0.2,2306.18,2192.02,1.0,1.0,2372.6,0.4071,2.2421,2.4131,2,3,2017,4,NEUTRAL,1.0,6
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-03-15,2017-03-17,2017-03-24,profit_target,2,2385.260009765625,2335,2285,2445,2495,455.17,4544.83,141.39,31.06,3.11,1,186.59,0.0,11.63,11.28,-0.35,2318.0,2199.31,1.0,1.0,2378.25,-0.2939,2.1071,2.5045,2,3,2017,4,NEUTRAL,1.0,11
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-03-22,2017-03-24,2017-03-31,profit_target,2,2348.449951171875,2295,2245,2410,2460,530.92,4469.08,134.14,25.27,3.0,1,179.34,0.0,12.81,12.96,0.15,2327.64,2205.88,1.0,1.0,2343.98,-0.1903,2.276,2.6209,2,3,2017,4,NEUTRAL,1.0,16
IC9_7DTE_D12_TP30,iron_condor,7,0.12,50,2017-03-29,2017-04-03,2017-04-07,profit_target,5,2361.1298828125,2315,2265,2420,2470,468.38,4531.62,158.17,33.77,3.49,1,203.37,0.0,11.42,12.38,0.96,2335.52,2212.03,1.0,1.0,2358.84,-0.097,1.9537,2.4933,2,3,2017,4,NEUTRAL,1.0,21
