risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,budget_tiers,final_value,total_return,cagr,max_drawdown,vol,sharpe,score,shares_owned,total_trades
-0.15,0.1,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003792.2628013745,0.0037922628013745416,0.0009486706780030829,0.06799401209785247,0.0237765979708866,0.05180143739577107,0.0009486706780030829,1600,382
-0.15,0.1,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003792.2628013745,0.0037922628013745416,0.0009486706780030829,0.06799401209785247,0.0237765979708866,0.05180143739577107,0.0009486706780030829,1600,382
-0.15,0.1,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003792.2628013745,0.0037922628013745416,0.0009486706780030829,0.06799401209785247,0.0237765979708866,0.05180143739577107,0.0009486706780030829,1600,382
-0.2,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003775.3557029985,0.003775355702998466,0.0009444471721840042,0.06817411788340642,0.023729352968423024,0.051679331309409986,0.0009444471721840042,1600,380
-0.2,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003775.3557029985,0.003775355702998466,0.0009444471721840042,0.06817411788340642,0.023729352968423024,0.051679331309409986,0.0009444471721840042,1600,380
-0.2,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003775.3557029985,0.003775355702998466,0.0009444471721840042,0.06817411788340642,0.023729352968423024,0.051679331309409986,0.0009444471721840042,1600,380
-0.2,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003775.3557029985,0.003775355702998466,0.0009444471721840042,0.06817411788340642,0.023729352968423024,0.051679331309409986,0.0009444471721840042,1600,380
-0.2,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003758.0037852441,0.0037580037852440727,0.0009401124920802584,0.06816133338324933,0.02335909440695703,0.05194015411090208,0.0009401124920802584,1600,394
-0.2,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003758.0037852441,0.0037580037852440727,0.0009401124920802584,0.06816133338324933,0.02335909440695703,0.05194015411090208,0.0009401124920802584,1600,394
-0.2,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003758.0037852441,0.0037580037852440727,0.0009401124920802584,0.06816133338324933,0.02335909440695703,0.05194015411090208,0.0009401124920802584,1600,394
-0.2,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003758.0037852441,0.0037580037852440727,0.0009401124920802584,0.06816133338324933,0.02335909440695703,0.05194015411090208,0.0009401124920802584,1600,394
-0.15,0.1,-0.35,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003742.7173835101,0.003742717383510084,0.000936293751707673,0.06799401209785247,0.02377721662920643,0.05128017676741715,0.000936293751707673,1600,382
-0.15,0.1,-0.35,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003742.7173835101,0.003742717383510084,0.000936293751707673,0.06799401209785247,0.02377721662920643,0.05128017676741715,0.000936293751707673,1600,382
-0.15,0.1,-0.35,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003742.7173835101,0.003742717383510084,0.000936293751707673,0.06799401209785247,0.02377721662920643,0.05128017676741715,0.000936293751707673,1600,382
-0.15,0.1,-0.35,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003742.7173835101,0.003742717383510084,0.000936293751707673,0.06799401209785247,0.02377721662920643,0.05128017676741715,0.000936293751707673,1600,382
-0.2,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003708.4583673796,0.003708458367379615,0.0009277352491705582,0.06816133338324933,0.023359718709704526,0.05140953758301923,0.0009277352491705582,1600,394
-0.2,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003708.4583673796,0.003708458367379615,0.0009277352491705582,0.06816133338324933,0.023359718709704526,0.05140953758301923,0.0009277352491705582,1600,394
-0.2,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003708.4583673796,0.003708458367379615,0.0009277352491705582,0.06816133338324933,0.023359718709704526,0.05140953758301923,0.0009277352491705582,1600,394
-0.2,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003708.4583673796,0.003708458367379615,0.0009277352491705582,0.06816133338324933,0.023359718709704526,0.05140953758301923,0.0009277352491705582,1600,394
-0.15,0.1,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003668.7588552124,0.0036687588552123634,0.0009178173415314017,0.06799401209785247,0.023779262029728507,0.05050081299031538,0.0009178173415314017,1600,382
-0.15,0.1,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003668.7588552124,0.0036687588552123634,0.0009178173415314017,0.06799401209785247,0.023779262029728507,0.05050081299031538,0.0009178173415314017,1600,382
-0.15,0.1,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003668.7588552124,0.0036687588552123634,0.0009178173415314017,0.06799401209785247,0.023779262029728507,0.05050081299031538,0.0009178173415314017,1600,382
-0.15,0.1,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003668.7588552124,0.0036687588552123634,0.0009178173415314017,0.06799401209785247,0.023779262029728507,0.05050081299031538,0.0009178173415314017,1600,382
-0.2,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003634.4998390819,0.0036344998390818945,0.0009092583663197207,0.06816133338324933,0.023361795689974627,0.050616134127233495,0.0009092583663197207,1600,394
-0.2,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003634.4998390819,0.0036344998390818945,0.0009092583663197207,0.06816133338324933,0.023361795689974627,0.050616134127233495,0.0009092583663197207,1600,394
-0.2,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003634.4998390819,0.0036344998390818945,0.0009092583663197207,0.06816133338324933,0.023361795689974627,0.050616134127233495,0.0009092583663197207,1600,394
-0.2,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003634.4998390819,0.0036344998390818945,0.0009092583663197207,0.06816133338324933,0.023361795689974627,0.050616134127233495,0.0009092583663197207,1600,394
-0.15,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003631.5638319643,0.003631563831964275,0.0009085248495999121,0.06799401209785247,0.023779770904410677,0.05010946109056636,0.0009085248495999121,1600,382
-0.15,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003631.5638319643,0.003631563831964275,0.0009085248495999121,0.06799401209785247,0.023779770904410677,0.05010946109056636,0.0009085248495999121,1600,382
-0.15,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003631.5638319643,0.003631563831964275,0.0009085248495999121,0.06799401209785247,0.023779770904410677,0.05010946109056636,0.0009085248495999121,1600,382
-0.15,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003631.5638319643,0.003631563831964275,0.0009085248495999121,0.06799401209785247,0.023779770904410677,0.05010946109056636,0.0009085248495999121,1600,382
-0.15,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003626.8342493593,0.003626834249359323,0.0009073432319439689,0.06822075576691952,0.02340285459622461,0.050486573665366574,0.0009073432319439689,1600,396
-0.15,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003626.8342493593,0.003626834249359323,0.0009073432319439689,0.06822075576691952,0.02340285459622461,0.050486573665366574,0.0009073432319439689,1600,396
-0.15,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003626.8342493593,0.003626834249359323,0.0009073432319439689,0.06822075576691952,0.02340285459622461,0.050486573665366574,0.0009073432319439689,1600,396
-0.15,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003626.8342493593,0.003626834249359323,0.0009073432319439689,0.06822075576691952,0.02340285459622461,0.050486573665366574,0.0009073432319439689,1600,396
-0.2,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003597.3048158338,0.003597304815833806,0.0008999656366490694,0.06816133338324933,0.023362309427291613,0.05021775836718303,0.0008999656366490694,1600,394
-0.2,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003597.3048158338,0.003597304815833806,0.0008999656366490694,0.06816133338324933,0.023362309427291613,0.05021775836718303,0.0008999656366490694,1600,394
-0.2,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003597.3048158338,0.003597304815833806,0.0008999656366490694,0.06816133338324933,0.023362309427291613,0.05021775836718303,0.0008999656366490694,1600,394
-0.2,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003597.3048158338,0.003597304815833806,0.0008999656366490694,0.06816133338324933,0.023362309427291613,0.05021775836718303,0.0008999656366490694,1600,394
-0.15,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003577.2888314949,0.003577288831494865,0.0008949647766192115,0.06822075576691952,0.023403480074744156,0.04995691884918725,0.0008949647766192115,1600,396
-0.15,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003577.2888314949,0.003577288831494865,0.0008949647766192115,0.06822075576691952,0.023403480074744156,0.04995691884918725,0.0008949647766192115,1600,396
-0.15,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003577.2888314949,0.003577288831494865,0.0008949647766192115,0.06822075576691952,0.023403480074744156,0.04995691884918725,0.0008949647766192115,1600,396
-0.15,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003577.2888314949,0.003577288831494865,0.0008949647766192115,0.06822075576691952,0.023403480074744156,0.04995691884918725,0.0008949647766192115,1600,396
-0.15,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003503.3303031971,0.0035033303031971447,0.0008764860837504607,0.06822075576691952,0.02340555659506139,0.04916502903232268,0.0008764860837504607,1600,396
-0.15,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003503.3303031971,0.0035033303031971447,0.0008764860837504607,0.06822075576691952,0.02340555659506139,0.04916502903232268,0.0008764860837504607,1600,396
-0.15,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003503.3303031971,0.0035033303031971447,0.0008764860837504607,0.06822075576691952,0.02340555659506139,0.04916502903232268,0.0008764860837504607,1600,396
-0.15,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003503.3303031971,0.0035033303031971447,0.0008764860837504607,0.06822075576691952,0.02340555659506139,0.04916502903232268,0.0008764860837504607,1600,396
-0.15,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003466.135279949,0.003466135279949056,0.0008671924437024803,0.06822075576691952,0.023406071128374013,0.04876737819398367,0.0008671924437024803,1600,396
-0.15,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003466.135279949,0.003466135279949056,0.0008671924437024803,0.06822075576691952,0.023406071128374013,0.04876737819398367,0.0008671924437024803,1600,396
-0.15,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003466.135279949,0.003466135279949056,0.0008671924437024803,0.06822075576691952,0.023406071128374013,0.04876737819398367,0.0008671924437024803,1600,396
-0.15,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003466.135279949,0.003466135279949056,0.0008671924437024803,0.06822075576691952,0.023406071128374013,0.04876737819398367,0.0008671924437024803,1600,396
-0.2,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003403.5887068792,0.003403588706879178,0.000851563820889023,0.06826143185354759,0.023362255725144172,0.04814597747784687,0.000851563820889023,1600,396
-0.2,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003403.5887068792,0.003403588706879178,0.000851563820889023,0.06826143185354759,0.023362255725144172,0.04814597747784687,0.000851563820889023,1600,396
-0.2,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003403.5887068792,0.003403588706879178,0.000851563820889023,0.06826143185354759,0.023362255725144172,0.04814597747784687,0.000851563820889023,1600,396
-0.2,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003403.5887068792,0.003403588706879178,0.000851563820889023,0.06826143185354759,0.023362255725144172,0.04814597747784687,0.000851563820889023,1600,396
-0.2,0.15,-0.35,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003354.0432890147,0.0033540432890147203,0.0008391833014425032,0.06826143185354759,0.023362881347085446,0.047615345909681084,0.0008391833014425032,1600,396
-0.2,0.15,-0.35,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003354.0432890147,0.0033540432890147203,0.0008391833014425032,0.06826143185354759,0.023362881347085446,0.047615345909681084,0.0008391833014425032,1600,396
-0.2,0.15,-0.35,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003354.0432890147,0.0033540432890147203,0.0008391833014425032,0.06826143185354759,0.023362881347085446,0.047615345909681084,0.0008391833014425032,1600,396
-0.2,0.15,-0.35,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003354.0432890147,0.0033540432890147203,0.0008391833014425032,0.06826143185354759,0.023362881347085446,0.047615345909681084,0.0008391833014425032,1600,396
-0.15,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003345.3927472646,0.0033453927472645883,0.0008370216378053019,0.04324632379748344,0.015399574567122858,0.06207626961308191,0.0008370216378053019,1100,248
-0.15,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003345.3927472646,0.0033453927472645883,0.0008370216378053019,0.04324632379748344,0.015399574567122858,0.06207626961308191,0.0008370216378053019,1100,248
-0.15,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003345.3927472646,0.0033453927472645883,0.0008370216378053019,0.04324632379748344,0.015399574567122858,0.06207626961308191,0.0008370216378053019,1100,248
-0.15,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003345.3927472646,0.0033453927472645883,0.0008370216378053019,0.04324632379748344,0.015399574567122858,0.06207626961308191,0.0008370216378053019,1100,248
-0.2,0.15,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003280.084760717,0.0032800847607169998,0.0008207015270409457,0.06826143185354759,0.023364960901899316,0.04682210575541805,0.0008207015270409457,1600,396
-0.2,0.15,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003280.084760717,0.0032800847607169998,0.0008207015270409457,0.06826143185354759,0.023364960901899316,0.04682210575541805,0.0008207015270409457,1600,396
-0.2,0.15,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003280.084760717,0.0032800847607169998,0.0008207015270409457,0.06826143185354759,0.023364960901899316,0.04682210575541805,0.0008207015270409457,1600,396
-0.2,0.15,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003280.084760717,0.0032800847607169998,0.0008207015270409457,0.06826143185354759,0.023364960901899316,0.04682210575541805,0.0008207015270409457,1600,396
-0.2,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003273.4778236946,0.003273477823694586,0.0008190504450515945,0.0432379866580031,0.015393594393074026,0.06092685659266227,0.0008190504450515945,1100,248
-0.2,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003273.4778236946,0.003273477823694586,0.0008190504450515945,0.0432379866580031,0.015393594393074026,0.06092685659266227,0.0008190504450515945,1100,248
-0.2,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003273.4778236946,0.003273477823694586,0.0008190504450515945,0.0432379866580031,0.015393594393074026,0.06092685659266227,0.0008190504450515945,1100,248
-0.2,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003273.4778236946,0.003273477823694586,0.0008190504450515945,0.0432379866580031,0.015393594393074026,0.06092685659266227,0.0008190504450515945,1100,248
-0.15,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003259.796835845,0.003259796835844987,0.0008156315228287081,0.06808128682241066,0.02341347341092072,0.046556959438126724,0.0008156315228287081,1600,398
-0.15,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003259.796835845,0.003259796835844987,0.0008156315228287081,0.06808128682241066,0.02341347341092072,0.046556959438126724,0.0008156315228287081,1600,398
-0.15,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003259.796835845,0.003259796835844987,0.0008156315228287081,0.06808128682241066,0.02341347341092072,0.046556959438126724,0.0008156315228287081,1600,398
-0.15,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003259.796835845,0.003259796835844987,0.0008156315228287081,0.06808128682241066,0.02341347341092072,0.046556959438126724,0.0008156315228287081,1600,398
-0.15,0.1,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003245.9028354075,0.003245902835407527,0.0008121593323218157,0.043261106803889726,0.015400825766368068,0.06045797940198802,0.0008121593323218157,1100,248
-0.15,0.1,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003245.9028354075,0.003245902835407527,0.0008121593323218157,0.043261106803889726,0.015400825766368068,0.06045797940198802,0.0008121593323218157,1100,248
-0.15,0.1,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1003245.9028354075,0.003245902835407527,0.0008121593323218157,0.043261106803889726,0.015400825766368068,0.06045797940198802,0.0008121593323218157,1100,248
-0.15,0.1,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003245.9028354075,0.003245902835407527,0.0008121593323218157,0.043261106803889726,0.015400825766368068,0.06045797940198802,0.0008121593323218157,1100,248
-0.2,0.15,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1003242.8897374689,0.003242889737468911,0.0008114063370863178,0.06826143185354759,0.023365475653896395,0.046423726088958256,0.0008114063370863178,1600,396
